CostVariables,,,,,,,,,,,
StaffCostHour,20,,,,,,,,,,
FixedCostsCar,0,,,,,,,,,,
FixedCostsPt,11.8,,,,,,,,,,
CarCostsP_km,0.34,(0.56 p/mile),,,,,,,,,
JourneyData,,,,,,,,,,,
From,x,y,To,x,y,CarEm,CarTime,PtEm,PtTime,WalkDist,carDist
E6 6AQ,51.525592,0.063488,W6 9RH,51.535984,-0.194754,13.43597741,54.32584023,10.63490286,119,-1,21.45870689
W5 5SA,51.51217,-0.309259,W5 5RA,51.508035,-0.304973,1.679497176,2.414639874,0.050621498,11,-1,0.95378275
SM6 8SW,51.361415,-0.146037,SE18 7BZ,51.490921,0.071372,22.16936273,67.83277073,10.97610758,130,-1,26.79394444
SE1 4QA,51.498117,-0.083716,E3 5AT,51.527998,-0.035217,6.046189835,14.51964638,2.13701074,54,-1,5.735260318
N1 9JJ,51.651933,-0.077091,SW2 2AD,51.450971,-0.121039,15.11547459,63.77079494,5.356203966,39,-1,25.189464
SW18 9SL,51.457384,-0.190862,SE12 8BP,51.451997,0.026286,12.09237967,44.89837974,9.819539327,109,-1,17.73486
SW9 6LW,51.472675,-0.1124,SE3 7DF,51.475516,0.022994,11.75648024,28.05732436,5.944009698,78,-1,11.08264312
W1H 7JB,51.514839,-0.158666,E6 9SY,51.532761,0.055219,12.42827911,43.33678794,8.397767036,76,-1,17.11803124
N1 9JP,51.651933,-0.077091,SW1V 1NP,51.492683,-0.144462,17.80267007,56.82786912,1.615615781,43,-1,22.4470083
N1 9JJ,51.651933,-0.077091,E7 8DT,51.544112,0.034429,10.74878193,43.99590993,6.835999629,65,-1,17.37838442
SE1 1GE,51.503839,-0.092121,SE25 4TY,51.401113,-0.067804,9.405184188,36.06555258,5.153056715,40,-1,14.24589327
SW2 2AD,51.450971,-0.121039,SE25 4XL,51.399524,-0.07999,6.38208927,19.57956297,2.581997581,77,-1,7.733927372
W1H 7JB,51.514839,-0.158666,E6 9ST,51.532761,0.055219,12.42827911,43.33678794,7.657351224,56,-1,17.11803124
W5 5SA,51.51217,-0.309259,W5 5RN,51.50431,-0.304247,2.351296047,3.663579624,0.352571695,19,-1,1.447113951
SE12 9TZ,51.432583,0.027743,SE15 4DA,51.462937,-0.077042,7.725687012,27.88761377,4.083737215,66,-1,11.01560744
SW1V 1NP,51.492683,-0.144462,SE28 8LW,51.508975,0.117888,21.83346329,58.94000506,10.54484617,112,-1,23.281302
W1H 7JB,51.514839,-0.158666,E6 9SP,51.532761,0.055219,12.42827911,43.33678794,7.657351224,57,-1,17.11803124
SW1H 9EU,51.499117,-0.136824,SE21 8BX,51.431052,-0.089875,9.405184188,25.35119975,4.213188132,69,-1,10.0137239
SE1 1GE,51.503839,-0.092121,SE19 2QJ,51.411828,-0.084536,8.397485882,30.41414614,5.238715333,55,-1,12.01358773
W1H 7JB,51.514839,-0.158666,E6 9SN,51.532761,0.055219,12.42827911,43.33678794,8.397767036,76,-1,17.11803124
SE14 6EB,51.481142,-0.035014,SE15 4HA,51.463758,-0.0668,6.717988706,10.15793101,1.7412215,46,-1,4.012382749
SW1P 4PX,51.489465,-0.130389,SE22 8RP,51.457684,-0.077003,6.046189835,14.57882182,2.680872033,60,-1,5.75863462
SE26 6BP,51.424959,-0.064942,SE23 3NA,51.445051,-0.052005,2.687195482,7.335713643,0.363500696,32,-1,2.897606889
E6 9SY,51.532761,0.055219,SE8 4HZ,51.471391,-0.024115,7.725687012,29.75303912,8.761385151,91,-1,11.75245045
SM5 4PB,51.350379,-0.170508,SW9 6LW,51.472675,-0.1124,9.741083623,44.77161992,8.987415465,106,-1,17.68478987
SE12 8PB,51.454711,0.005953,SE8 4HZ,51.471391,-0.024115,4.702592094,8.557061086,0.802613739,39,-1,3.380039129
W1H 7JB,51.514839,-0.158666,E6 9TA,51.532761,0.055219,12.42827911,43.33678794,8.397767036,76,-1,17.11803124
N1 9JP,51.651933,-0.077091,SE14 5TJ,51.469307,-0.046235,15.78727346,61.8462848,4.617327508,70,-1,24.42928249
E6 2NS,51.535175,0.062667,SE1 6TJ,51.494747,-0.098768,6.046189835,34.91071697,6.656704812,60,-1,13.7897332
SE8 4HZ,51.471391,-0.024115,SE4 1QR,51.463509,-0.035628,1.679497176,3.393144063,0,20,-1,1.340291905
N1 9JJ,51.651933,-0.077091,SE19 3DX,51.414883,-0.094835,18.81036838,75.80244828,7.782447033,113,-1,29.94196707
SE26 6BP,51.424959,-0.064942,SE23 3NN,51.44797,-0.049132,3.023094918,8.51585414,0.728822508,34,-1,3.363762385
SE26 6HP,51.426178,-0.061956,E6 2PX,51.531854,0.064319,15.11547459,50.27400774,9.388253239,74,-1,19.85823306
SE22 8RP,51.457684,-0.077003,SE11 6PT,51.492973,-0.115869,5.7102904,14.55742218,1.966706767,60,-1,5.750181763
BR1 1BQ,51.408139,0.015834,W3 7TB,51.558951,-0.19246,18.13856951,67.74487527,15.07894915,134,-1,26.75922573
SE6 1ES,51.439774,-0.0104,NW10 9UL,51.544184,-0.24567,20.15396612,63.06314549,14.04648846,129,-1,24.90994247
SE4 1QR,51.463509,-0.035628,SE22 8HA,51.454919,-0.076731,4.030793223,10.63602318,1.81932774,42,-1,4.201229157
W1J 5HQ,51.507122,-0.146599,E18 2JF,51.593824,0.01827,12.09237967,48.85868184,8.97544369,56,-1,19.29917933
SE9 5QR,51.44146,0.050412,E18 2JF,51.593824,0.01827,10.07698306,56.92293024,8.216085458,101,-1,22.48455745
W1J 8PD,51.507805,-0.144827,SE11 6PT,51.492973,-0.115869,9.741083623,9.947139167,1.234696906,36,-1,3.929119971
SE19 2QJ,51.411828,-0.084536,SE22 8RP,51.457684,-0.077003,4.702592094,17.41061243,2.359054479,68,-1,6.87719191
NW4 2DH,51.586223,-0.221172,SE11 6PT,51.492973,-0.115869,14.44367572,38.16567973,7.019356957,65,-1,15.07544349
SE22 8HA,51.454919,-0.076731,SE16 7PF,51.496001,-0.039446,8.733385317,18.92523035,2.277737731,61,-1,7.47546599
E18 2DB,51.584378,0.016379,SE12 8BP,51.451997,0.026286,10.74878193,48.24680224,7.33071078,81,-1,19.05748689
SE8 4HZ,51.471391,-0.024115,NW4 2JT,51.588442,-0.211572,15.45137402,56.7698494,10.37016447,98,-1,22.42409051
SE16 5QU,51.504227,-0.048517,SE16 7PF,51.496001,-0.039446,4.702592094,6.101350575,0,21,-1,2.410033477
E7 8DT,51.544112,0.034429,NW4 3SA,51.578178,-0.232051,13.10007798,70.01964403,10.91918963,86,-1,27.65775939
SE17 1TS,51.490383,-0.084199,W1T 3QG,51.51701,-0.137794,11.08468136,15.13065889,1.937583533,52,-1,5.976610261
W5 5SA,51.51217,-0.309259,W5 5TL,51.511651,-0.312549,1.007698306,0.99299475,0,4,-1,0.392232926
SE16 7PF,51.496001,-0.039446,W1H 7JB,51.514839,-0.158666,12.42827911,28.07238079,4.625693671,48,-1,11.08859041
SE6 3TJ,51.434954,-0.023113,SE22 8AD,51.464181,-0.082748,6.38208927,19.88412381,2.377466785,60,-1,7.854228905
SW2 1QA,51.456114,-0.109283,SW17 0JZ,51.43594,-0.184673,5.038491529,17.80431707,3.221365565,69,-1,7.032705244
IG5 0RW,51.596486,0.060159,W1T 3QG,51.51701,-0.137794,14.10777628,53.46634459,11.05686251,82,-1,21.11920612
SE9 5TG,51.44948,0.050483,SE17 1TS,51.490383,-0.084199,7.389787576,28.49861876,5.757186175,65,-1,11.25695441
SE25 4DQ,51.403127,-0.072679,SE1 1GE,51.503839,-0.092121,11.75648024,35.64326754,5.044158998,52,-1,14.07909068
SW11 4LG,51.475275,-0.150842,NW4 2DH,51.586223,-0.221172,10.74878193,39.30442954,8.012374724,71,-1,15.52524967
E6 9SP,51.532761,0.055219,SW1P 4PX,51.489465,-0.130389,9.741083623,40.35813006,9.048134682,61,-1,15.94146137
NW6 2QT,51.546726,-0.199738,NW6 3AA,51.541873,-0.190584,1.679497176,3.347385659,0,20,-1,1.322217335
W6 9RW,51.488684,-0.22657,W3 7TB,51.558951,-0.19246,9.741083623,26.52932796,1.320970116,45,-1,10.47908454
E7 8DT,51.544112,0.034429,SE9 5QR,51.44146,0.050412,9.741083623,41.3305934,7.898632984,103,-1,16.32558439
SE5 8PF,51.471194,-0.084326,EN2 0DY,51.666493,-0.080465,17.46677063,63.26970776,14.33449468,142,-1,24.99153457
SE15 4HA,51.463758,-0.0668,SE26 6HP,51.426178,-0.061956,5.038491529,11.49109753,2.130057358,47,-1,4.538983525
SE23 3NN,51.44797,-0.049132,SE12 8PB,51.454711,0.005953,6.046189835,13.93687568,1.673127059,57,-1,5.505065895
W1T 3QG,51.51701,-0.137794,NW6 3AA,51.541873,-0.190584,5.7102904,14.6944006,2.355718926,51,-1,5.804288238
SE25 4XL,51.399524,-0.07999,E18 2JF,51.593824,0.01827,17.80267007,72.50999211,14.03402696,137,-1,28.64144688
SE11 6PT,51.492973,-0.115869,SE17 1TS,51.490383,-0.084199,5.7102904,7.619669586,0.370650038,38,-1,3.009769487
W5 5SA,51.51217,-0.309259,E7 0AF,51.55368,0.019868,19.81806668,67.65589873,10.51406885,84,-1,26.72408
SE25 4TY,51.401113,-0.067804,SE12 9ET,51.44304,0.020551,7.053888141,25.79259677,4.432799848,71,-1,10.18807572
SE16 5QU,51.504227,-0.048517,SE22 8RP,51.457684,-0.077003,8.397485882,18.39229532,1.831232013,60,-1,7.264956651
SM6 8SW,51.361415,-0.146037,SE6 1ES,51.439774,-0.0104,11.08468136,40.80852185,5.800200621,107,-1,16.11936613
IG5 0RW,51.596486,0.060159,SE15 4DA,51.462937,-0.077042,14.44367572,57.81225909,12.53502403,113,-1,22.83584234
SE3 7DF,51.475516,0.022994,SW17 9AG,51.423335,-0.165208,17.1308712,49.2471218,9.178914056,86,-1,19.45261311
E7 8DT,51.544112,0.034429,NW4 3RD,51.578629,-0.219693,13.43597741,68.09364541,10.92933471,85,-1,26.89698994
SW1H 9HP,51.501001,-0.130911,EN2 0DY,51.666493,-0.080465,14.10777628,55.28741774,11.68210653,123,-1,21.83853001
E3 5AT,51.527998,-0.035217,SW1H 9EU,51.499117,-0.136824,8.397485882,25.07769934,5.012158631,50,-1,9.905691238
SE24 0EF,51.454033,-0.104576,SE11 6PT,51.492973,-0.115869,7.053888141,15.15230342,1.800928458,49,-1,5.985159853
SW2 1LR,51.45674,-0.113504,SE13 7TW,51.465336,-0.021253,9.405184188,21.11533936,2.512184011,81,-1,8.340559047
E18 2JF,51.593824,0.01827,SE22 8AD,51.464181,-0.082748,13.10007798,50.95986523,9.635149612,84,-1,20.12914677
SE20 8LB,51.411851,-0.059126,W5 5TL,51.511651,-0.312549,19.81806668,66.75217775,10.78802412,90,-1,26.36711021
SE9 5QR,51.44146,0.050412,E3 5AT,51.527998,-0.035217,9.405184188,35.06423064,6.386501087,89,-1,13.8503711
SE23 3NA,51.445051,-0.052005,SE22 8RP,51.457684,-0.077003,4.030793223,7.241486694,0.951946578,32,-1,2.860387244
W1J 8PD,51.507805,-0.144827,W2 1EB,51.566901,-0.209532,5.374390965,23.54732333,1.443178223,28,-1,9.301192715
N13 4HP,51.616427,-0.121825,SW1P 4BB,51.492146,-0.131072,14.44367572,44.97107329,8.584917375,81,-1,17.76357395
SE1 6TJ,51.494747,-0.098768,SE12 9ET,51.44304,0.020551,7.725687012,30.08674394,3.873686434,56,-1,11.88426386
E7 0AF,51.55368,0.019868,SE21 8BX,51.431052,-0.089875,15.45137402,50.81342469,11.15732301,116,-1,20.07130275
SW2 1LR,51.45674,-0.113504,NW4 2DH,51.586223,-0.221172,15.45137402,48.11369617,9.117794193,66,-1,19.00490999
SE1 2SS,51.506106,-0.087199,SE4 1QR,51.463509,-0.035628,5.374390965,18.34419982,1.903014938,40,-1,7.24595893
SM6 8SW,51.361415,-0.146037,SE12 9TZ,51.432583,0.027743,12.76417854,45.63861665,8.508205096,114,-1,18.02725358
SE9 5QR,51.44146,0.050412,E3 5AA,51.527185,-0.034503,9.069284753,34.88937387,6.386501087,87,-1,13.78130268
SW2 2AD,51.450971,-0.121039,SE1 1GE,51.503839,-0.092121,7.053888141,18.23073666,2.448394185,53,-1,7.20114098
SE15 5SZ,51.475094,-0.066594,NW4 2DH,51.586223,-0.221172,13.77187685,50.31950389,8.68923087,82,-1,19.87620404
SW1P 4BB,51.492146,-0.131072,SE1 2SS,51.506106,-0.087199,7.725687012,11.29896382,2.304230195,41,-1,4.463090709
EN2 0DY,51.666493,-0.080465,W5 5RN,51.50431,-0.304247,10.07698306,70.89822145,18.43750763,151,-1,28.00479747
NW4 2JT,51.588442,-0.211572,SE16 5QU,51.504227,-0.048517,8.397485882,47.17995638,8.214836454,83,-1,18.63608277
W1T 3QG,51.51701,-0.137794,SE22 8RP,51.457684,-0.077003,10.74878193,25.17137456,5.190685965,62,-1,9.942692952
NW6 2QT,51.546726,-0.199738,SE6 1ES,51.439774,-0.0104,16.45907233,54.75618679,11.73211577,100,-1,21.62869378
E6 2NS,51.535175,0.062667,SE25 4XL,51.399524,-0.07999,17.1308712,58.62187344,10.84198355,80,-1,23.15564001
SE16 7PF,51.496001,-0.039446,SE1 1GE,51.503839,-0.092121,7.053888141,13.14410668,1.505449029,40,-1,5.19192214
SE16 7PF,51.496001,-0.039446,SE19 2QJ,51.411828,-0.084536,11.75648024,32.9298618,3.713873361,61,-1,13.00729541
NW6 2QT,51.546726,-0.199738,SE15 4DA,51.462937,-0.077042,12.09237967,35.35566336,7.878268849,75,-1,13.96548703
SE20 8LB,51.411851,-0.059126,W5 5RN,51.50431,-0.304247,18.47446894,63.50591452,11.50012621,92,-1,25.08483624
SW2 1LR,51.45674,-0.113504,SE9 5DL,51.450285,0.055917,8.061586447,36.2969415,9.240766036,90,-1,14.33729189
SE12 9ET,51.44304,0.020551,SE24 0EF,51.454033,-0.104576,8.397485882,27.6481954,7.560051914,72,-1,10.92103718
SE1 6TJ,51.494747,-0.098768,E18 2DB,51.584378,0.016379,12.09237967,40.53788504,7.135176166,54,-1,16.01246459
SW1P 4PX,51.489465,-0.130389,SE16 6AU,51.500401,-0.043407,8.061586447,19.22498074,3.35562349,59,-1,7.593867391
SE20 8LB,51.411851,-0.059126,W5 5SA,51.51217,-0.309259,19.48216725,66.0542868,11.12767338,87,-1,26.09144329
SE8 4HZ,51.471391,-0.024115,SE9 5DL,51.450285,0.055917,5.374390965,16.85559939,2.240884283,52,-1,6.657961759
SE6 3TJ,51.434954,-0.023113,SE16 6AU,51.500401,-0.043407,10.74878193,24.93685718,3.79954731,62,-1,9.850058586
E6 2NS,51.535175,0.062667,SE25 4TY,51.401113,-0.067804,16.45907233,57.5744416,9.767991952,84,-1,22.74190443
E6 9ST,51.532761,0.055219,E6 6AQ,51.525592,0.063488,2.015396612,3.16304496,0.388804837,15,-1,1.249402759
SE19 2QJ,51.411828,-0.084536,SE16 7PF,51.496001,-0.039446,13.43597741,33.92304915,2.858527362,58,-1,13.39960441
SE12 8PB,51.454711,0.005953,SE12 8BP,51.451997,0.026286,2.351296047,4.507918918,0.332580146,22,-1,1.780627973
SE12 8BP,51.451997,0.026286,N1 9JP,51.651933,-0.077091,18.47446894,69.19964372,10.09951904,92,-1,27.33385927
E3 5AT,51.527998,-0.035217,SW1H 9HP,51.501001,-0.130911,9.069284753,24.15921736,5.463628958,50,-1,9.542890859
E18 2DB,51.584378,0.016379,NW6 2QT,51.546726,-0.199738,12.09237967,61.80878442,11.47321436,70,-1,24.41446984
SE24 0EF,51.454033,-0.104576,SE12 0JQ,51.441768,0.01871,7.389787576,27.10943694,5.975540785,69,-1,10.70822759
N1 9JJ,51.651933,-0.077091,SE19 3NF,51.422435,-0.105294,17.80267007,72.59600969,6.367342506,68,-1,28.67542383
SE20 8LB,51.411851,-0.059126,W5 5RA,51.508035,-0.304973,17.80267007,64.04813888,10.70054703,91,-1,25.29901486
SW2 2AD,51.450971,-0.121039,SE25 4TY,51.401113,-0.067804,7.725687012,20.94572607,3.308903241,82,-1,8.273561796
E11 1DZ,51.569612,-0.003582,SE15 6TE,51.480644,-0.067814,9.405184188,36.42403734,6.987042414,71,-1,14.38749475
W1J 5HQ,51.507122,-0.146599,SE22 8HA,51.454919,-0.076731,8.733385317,23.0164763,4.806666582,57,-1,9.09150814
W5 5SA,51.51217,-0.309259,SE26 6HP,51.426178,-0.061956,17.80267007,65.6233291,11.34525467,90,-1,25.92121499
SE19 2QJ,51.411828,-0.084536,SE22 8HA,51.454919,-0.076731,5.038491529,16.48533586,2.223714891,66,-1,6.511707663
SE2 0EF,51.498497,0.10445,SE12 9TZ,51.432583,0.027743,8.733385317,30.22834092,6.544077623,83,-1,11.94019467
E6 9ST,51.532761,0.055219,W5 5TL,51.511651,-0.312549,13.77187685,74.17946624,12.97439142,85,-1,29.30088916
SE25 4DQ,51.403127,-0.072679,W1H 7JB,51.514839,-0.158666,16.79497176,45.20693659,8.017518137,69,-1,17.85673995
SE17 3RD,51.487667,-0.104147,SE22 8RP,51.457684,-0.077003,4.366692659,12.5942585,1.374374883,48,-1,4.974732109
SM5 4PB,51.350379,-0.170508,SE12 8BP,51.451997,0.026286,13.43597741,54.70977164,11.02627549,151,-1,21.6103598
SE22 8RP,51.457684,-0.077003,SE28 8LW,51.508975,0.117888,16.79497176,45.05998376,9.464378673,91,-1,17.79869359
SW11 4LG,51.475275,-0.150842,SE4 1QR,51.463509,-0.035628,9.741083623,28.30698889,5.641352988,76,-1,11.18126061
W3 7TB,51.558951,-0.19246,N1 9JJ,51.651933,-0.077091,10.74878193,44.14643908,5.294112199,54,-1,17.43784344
W6 9RH,51.535984,-0.194754,SE12 9ET,51.44304,0.020551,16.79497176,52.75128034,11.31743448,129,-1,20.83675574
SE25 4DQ,51.403127,-0.072679,SE6 3TJ,51.434954,-0.023113,6.38208927,16.65820087,2.343623045,71,-1,6.579989342
SE23 3NN,51.44797,-0.049132,W6 9RW,51.488684,-0.22657,13.43597741,46.26355171,9.787271112,107,-1,18.27410293
W3 7TB,51.558951,-0.19246,N1 9JP,51.651933,-0.077091,10.74878193,44.14643908,5.294112199,57,-1,17.43784344
SE23 3NA,51.445051,-0.052005,SE16 5QU,51.504227,-0.048517,8.061586447,22.28794613,1.728328493,54,-1,8.803738722
SE8 4HZ,51.471391,-0.024115,NW4 2DH,51.586223,-0.221172,15.11547459,56.70319945,10.72175007,91,-1,22.39776378
SW1H 9HP,51.501001,-0.130911,NW4 3UA,51.575986,-0.233983,8.733385317,33.02006959,39.51733127,33,-1,13.04292749
NW4 2JT,51.588442,-0.211572,SE22 8RP,51.457684,-0.077003,14.77957515,51.29579058,9.972589862,97,-1,20.26183728
W5 5RN,51.50431,-0.304247,NW10 9UL,51.544184,-0.24567,8.061586447,22.56737072,3.040757675,80,-1,8.914111435
SE23 3NN,51.44797,-0.049132,W6 9RH,51.535984,-0.194754,16.45907233,47.51492794,9.852049432,111,-1,18.76839654
N13 4HP,51.616427,-0.121825,SW2 2AD,51.450971,-0.121039,10.74878193,53.74626984,11.14314323,92,-1,21.22977659
SE28 8LW,51.508975,0.117888,SE21 8BX,51.431052,-0.089875,20.15396612,55.41781954,12.26918221,106,-1,21.89003872
NW10 9UL,51.544184,-0.24567,SE15 6TE,51.480644,-0.067814,14.44367572,42.03274355,8.560144853,83,-1,16.6029337
SE1 2SS,51.506106,-0.087199,NW4 3SA,51.578178,-0.232051,9.741083623,40.69835197,7.385830279,56,-1,16.07584903
SE13 6TZ,51.446221,-0.004004,E11 1DZ,51.569612,-0.003582,12.09237967,46.7364079,9.679922138,90,-1,18.46088112
SW1V 1NP,51.492683,-0.144462,SE6 3TJ,51.434954,-0.023113,13.77187685,38.3688909,8.472719443,100,-1,15.1557119
SE13 7TW,51.465336,-0.021253,SE12 8PB,51.454711,0.005953,3.694893788,7.048518008,0.573614696,31,-1,2.784164613
E6 9TA,51.532761,0.055219,W1J 8PD,51.507805,-0.144827,12.09237967,39.99404741,8.194555369,79,-1,15.79764873
E6 9SY,51.532761,0.055219,SE21 8BX,51.431052,-0.089875,17.80267007,55.31834419,11.47192686,126,-1,21.85074596
SW17 0JZ,51.43594,-0.184673,N1 9JP,51.651933,-0.077091,19.14626781,73.29939924,7.343036957,64,-1,28.9532627
NW6 2QT,51.546726,-0.199738,SE15 4HA,51.463758,-0.0668,13.43597741,37.84300938,8.239334271,70,-1,14.9479887
E7 8DT,51.544112,0.034429,SW1P 4PX,51.489465,-0.130389,11.08468136,39.94161227,8.251788617,71,-1,15.77693685
SE1 2SS,51.506106,-0.087199,NW4 3RD,51.578629,-0.219693,11.4205808,38.77949765,6.839240611,54,-1,15.31790157
SW1H 9HP,51.501001,-0.130911,NW4 3SA,51.578178,-0.232051,7.725687012,34.16818523,6.737553223,56,-1,13.49643317
W1H 7JB,51.514839,-0.158666,SE12 8BP,51.451997,0.026286,16.45907233,42.8665341,6.88190983,69,-1,16.93228097
SE8 4HZ,51.471391,-0.024115,SE12 8SS,51.455336,0.012558,4.702592094,10.92569168,1.062286243,36,-1,4.315648215
SW1H 9HP,51.501001,-0.130911,SE4 1YB,51.465709,-0.026866,8.061586447,23.99747783,4.946990342,60,-1,9.479003741
SW17 0JZ,51.43594,-0.184673,N1 9JJ,51.651933,-0.077091,19.14626781,73.29939924,7.343036957,61,-1,28.9532627
SE12 8SS,51.455336,0.012558,SE17 1TS,51.490383,-0.084199,6.046189835,21.52374892,4.054760637,58,-1,8.501880824
SE16 7PF,51.496001,-0.039446,E18 2DB,51.584378,0.016379,11.08468136,40.15303374,7.364075216,61,-1,15.86044833
W3 7TB,51.558951,-0.19246,SE14 6EB,51.481142,-0.035014,14.77957515,43.77220445,8.120360096,74,-1,17.29002076
SW9 6LW,51.472675,-0.1124,NW4 2JT,51.588442,-0.211572,14.77957515,44.73214961,7.804210812,76,-1,17.66919909
EN2 0DY,51.666493,-0.080465,W5 5JY,51.51279,-0.302995,0,0,17.80005605,138,-1,0
SE9 5DL,51.450285,0.055917,SE5 8PF,51.471194,-0.084326,8.061586447,28.30786732,4.766705976,70,-1,11.18160759
SE15 6TE,51.480644,-0.067814,W3 7TB,51.558951,-0.19246,12.09237967,38.15596451,7.473313059,85,-1,15.07160598
W1S 2HU,51.512255,-0.141361,SE19 3NF,51.422435,-0.105294,12.42827911,33.55895717,5.246542788,69,-1,13.25578808
SE17 3RD,51.487667,-0.104147,SE16 7PF,51.496001,-0.039446,8.061586447,15.75196864,2.750635704,50,-1,6.222027612
SE25 4XL,51.399524,-0.07999,SE28 8LW,51.508975,0.117888,20.15396612,56.36143574,11.4282034,90,-1,22.26276712
SE20 8LB,51.411851,-0.059126,SE15 4DA,51.462937,-0.077042,6.38208927,17.48322314,2.817076321,59,-1,6.905873139
SE26 6HP,51.426178,-0.061956,SE14 6EB,51.481142,-0.035014,7.389787576,19.41052295,1.550693002,55,-1,7.667156566
W6 9RH,51.535984,-0.194754,SW9 6LW,51.472675,-0.1124,10.41288249,26.41411716,7.680498135,80,-1,10.43357628
E6 9TA,51.532761,0.055219,SE16 5QU,51.504227,-0.048517,3.358994353,22.01620668,6.609831892,78,-1,8.69640164
SW1H 9HP,51.501001,-0.130911,NW4 3RD,51.578629,-0.219693,9.405184188,32.24933091,6.431023798,52,-1,12.73848571
E7 8DT,51.544112,0.034429,SW1V 1NP,51.492683,-0.144462,12.42827911,41.28394105,7.607964882,72,-1,16.30715671
SE26 6BP,51.424959,-0.064942,SE6 3TJ,51.434954,-0.023113,5.038491529,10.69736014,3.3306857,56,-1,4.225457257
W3 7TB,51.558951,-0.19246,SW1P 4PX,51.489465,-0.130389,7.389787576,26.402911,5.853586936,57,-1,10.42914985
SE12 8SS,51.455336,0.012558,SW2 1QA,51.456114,-0.109283,8.733385317,28.51075668,5.217033044,91,-1,11.26174889
SE15 6TE,51.480644,-0.067814,W3 7JU,51.508973,-0.250654,14.44367572,42.82165586,7.813297919,87,-1,16.91455406
SE13 6TZ,51.446221,-0.004004,IG11 0RJ,51.5312,0.120679,10.74878193,52.68587933,12.39372524,154,-1,20.81092234
E7 8DT,51.544112,0.034429,NW4 3DH,51.580454,-0.227401,12.76417854,69.2261691,10.8485285,82,-1,27.3443368
SE1 6TJ,51.494747,-0.098768,E18 2JF,51.593824,0.01827,11.75648024,42.71684668,7.748231599,55,-1,16.87315444
SE5 8PF,51.471194,-0.084326,SE4 1QR,51.463509,-0.035628,4.030793223,11.30262184,1.955198273,45,-1,4.464535626
SW1H 9HP,51.501001,-0.130911,IG5 0RW,51.596486,0.060159,12.09237967,53.82314171,13.24222856,88,-1,21.26014098
SE6 3TJ,51.434954,-0.023113,N1 9JJ,51.651933,-0.077091,22.8411616,76.35506888,9.972088186,100,-1,30.16025221
SE13 6TZ,51.446221,-0.004004,IG11 0RD,51.529397,0.108902,11.08468136,50.69778483,10.50784379,155,-1,20.02562501
SW18 9SL,51.457384,-0.190862,SE12 8PB,51.454711,0.005953,14.10777628,43.45947813,8.316382098,113,-1,17.16649386
SE6 3TJ,51.434954,-0.023113,N1 9JP,51.651933,-0.077091,22.8411616,76.35506888,9.972088186,103,-1,30.16025221
SE15 4DA,51.462937,-0.077042,SW1V 1NP,51.492683,-0.144462,10.07698306,17.46733381,3.450796081,72,-1,6.899596854
SW1P 4PX,51.489465,-0.130389,E3 5AT,51.527998,-0.035217,9.069284753,24.92570267,5.66088404,45,-1,9.845652555
E6 9ST,51.532761,0.055219,E7 0AF,51.55368,0.019868,3.023094918,11.91329427,1.751449735,51,-1,4.705751238
SE13 7TW,51.465336,-0.021253,SE12 8BP,51.451997,0.026286,3.358994353,10.49616372,1.33424339,37,-1,4.145984669
SE16 7PF,51.496001,-0.039446,E18 2JF,51.593824,0.01827,10.74878193,42.33199539,7.977130649,62,-1,16.72113818
SW9 6LW,51.472675,-0.1124,NW4 2DH,51.586223,-0.221172,14.44367572,44.66549966,8.35080048,67,-1,17.64287236
SE15 2UJ,51.475983,-0.062179,SE12 8SS,51.455336,0.012558,7.053888141,19.17229145,2.28747137,63,-1,7.573055121
NW6 3AA,51.541873,-0.190584,N1 9JP,51.651933,-0.077091,11.08468136,49.15578092,3.798082063,56,-1,19.41653346
SE4 1QR,51.463509,-0.035628,SE6 1ES,51.439774,-0.0104,3.694893788,12.11960554,1.587755109,49,-1,4.787244189
SE16 5QU,51.504227,-0.048517,SE22 8HA,51.454919,-0.076731,8.061586447,18.88610289,2.408387607,64,-1,7.460010642
SW1H 9EU,51.499117,-0.136824,SE6 3TJ,51.434954,-0.023113,13.77187685,37.22534697,7.305740403,99,-1,14.70401205
W5 5SA,51.51217,-0.309259,SE26 6BP,51.424959,-0.064942,17.80267007,64.41759096,11.34525467,92,-1,25.44494843
NW6 3AA,51.541873,-0.190584,N1 9JJ,51.651933,-0.077091,11.08468136,49.15578092,3.798082063,53,-1,19.41653346
SW1P 4PX,51.489465,-0.130389,E3 5AA,51.527185,-0.034503,8.733385317,24.75084591,5.66088404,43,-1,9.776584134
SE25 4XL,51.399524,-0.07999,SE11 6PT,51.492973,-0.115869,7.725687012,32.60685815,6.698790702,62,-1,12.87970897
SE9 5QR,51.44146,0.050412,W1H 7JB,51.514839,-0.158666,14.44367572,48.79993084,7.415128465,63,-1,19.27597268
SE1 1GE,51.503839,-0.092121,SE13 6TZ,51.446221,-0.004004,8.397485882,26.95248846,5.239479682,58,-1,10.64623294
E7 8DT,51.544112,0.034429,NW4 3DE,51.581401,-0.228173,13.10007798,69.0725184,11.35589426,81,-1,27.28364477
SW1V 1NP,51.492683,-0.144462,SE24 0EF,51.454033,-0.104576,8.397485882,16.24262278,1.983409489,55,-1,6.415836
